product_id,chemical_name,cas_number,signal_word,emergency_phone,last_updated,needs_update,sap_matnr,sap_sync_date,is_active
ASH-QB00038,PROTECTAGEN S/P,Mezcla,No Aplicable,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00038,2026-07-16 12:21:38,Y
ASH-QB00039,PVP K90 S/P,9003-39-8,No Aplicable,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00039,2026-07-16 12:21:38,Y
ASH-QB00040,PVP/VA S-630 S/P,25086-89-9,No Aplicable,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00040,2026-07-16 12:21:38,Y
ASH-QB00041,RAPITIX A-100 S/P,Mezcla,No Aplicable,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00041,2026-07-16 12:21:38,Y
ASH-QB00042,SANTALWOOD BIOFUNTIONAL,Mezcla,NO APLICABLE,,2026-03-09 11:15:47,Y,ASH-QB00042,2026-07-16 12:21:38,Y
ASH-QB00043,SOREZ 100,Sustancia,No Aplicable,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00043,2026-07-16 12:21:38,Y
ASH-QB00044,SOREZ H5205,Mezcla,No Aplicable,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00044,2026-07-16 12:21:38,Y
ASH-QB00045,STYLIZE W20,Mezcla,No Aplicable,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00045,2026-07-16 12:21:38,Y
ASH-QB00046,SUBERLIFTT LIPOPHILE S/P,Mezcla ,No Aplicable,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00046,2026-07-16 12:21:38,Y
ASH-QB00047,SURFADONE LP100,2687-94-7,PELIGRO,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00047,2026-07-16 12:21:38,Y
ASH-QB00048,SUTTOCIDE-A,Mezcla,PELIGRO,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00048,2026-07-16 12:21:38,Y
ASH-QB00049,TOMASA SHEA BUTTER,Sustancia,No Aplicable,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00049,2026-07-16 12:21:38,Y
ASH-QB00050,VITAL ET S/P,Mezcla,ATENCION,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00050,2026-07-16 12:21:38,Y
ASH-QB00051,VITS PRIMASPONGES BLUE SS MICROESFERA,57455-37-5,No Aplicable,01 800 002 1400,2025-12-04 00:00:00,,ASH-QB00051,2026-07-16 12:21:38,Y
ASH-QB00052,X TEND 226 S/P,94-47-3,ATENCION,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00052,2026-07-16 12:21:38,Y
ASH-QB00053,OPTIPHEN BSB-W,Mezcla,ATENCION,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00053,2026-07-16 12:21:38,Y
ASH-QB00054,SENSIVA SC50 (TOCPHEROL),70445-33-9,PELIGRO,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00054,2026-07-16 12:21:38,Y
ASH-QB00055,LUBRAJEL NP NO USAR,,,,2026-03-09 11:15:47,Y,ASH-QB00055,2026-07-16 12:21:38,Y
ASH-QB00056,N-HANCE CCG 45,Mezcla,ATENCION,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00056,2026-07-16 12:21:38,Y
ASH-QB00057,BLANOSE CMC 9H4F 421930,9004-32-4,ATENCION,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00057,2026-07-16 12:21:38,Y
ASH-QB00058,EFFISIN PE5,122-99-6,PELIGRO,1-800-274-5263,2025-10-17 00:00:00,,ASH-QB00058,2026-07-16 12:21:38,Y
ASH-QB00059,EUXYL K830,Mezcla,PELIGRO,1-800-274-5263,2025-10-17 00:00:00,,ASH-QB00059,2026-07-16 12:21:38,Y
ASH-QB00060,GERMALL 115,39236-46-9,ATENCION,1-800-274-5263,2025-10-17 00:00:00,,ASH-QB00060,2026-07-16 12:21:38,Y
ASH-QB00061,INTEGRA 22,Mezcla,ATENCION,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00061,2026-07-16 12:21:38,Y
ASH-QB00062,N-HANCE HP40,Mezcla,NO APLICABLE,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00062,2026-07-16 12:21:38,Y
ASH-QB00063,STYLEZE CC-10,Mezcla ,No Aplicable,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00063,2026-07-16 12:21:38,Y
ASH-QB00064,COPOLYMER 937 LM-O,Mezcla,ATENCION,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00064,2026-07-16 12:21:38,Y
ASH-QB00065,ANTARON V220F,28211-18-9,ATENCION,1-800-274-5263,2025-10-17 00:00:00,,ASH-QB00065,2026-07-16 12:21:38,Y
ASH-QB00066,LUBRAGEL OIL FREE,Mezcla,ATENCION,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00066,2026-07-16 12:21:38,Y
ASH-QB00067,LUBRAJEL NP,Mezcla,ATENCION,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00067,2026-07-16 12:21:38,Y
ASH-QB00068,SENSIVA SC 83,Mezcla,ATENCION,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00068,2026-07-16 12:21:38,Y
ASH-QB00069,CERAPHYL ODS,96690-38-9,No Aplicable,1-800-274-5263,2025-10-17 00:00:00,,ASH-QB00069,2026-07-16 12:21:38,Y
ASH-QB00070,GERMALL PLUS POLVO,Mezcla,PELIGRO,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00070,2026-07-16 12:21:38,Y
ASH-QB00071,AQUALON EC-N200 PC,9004-57-3,No Aplicable,1-800-274-5263,2025-10-17 00:00:00,,ASH-QB00071,2026-07-16 12:21:38,Y
ASH-QB00072,CERAPHYL 847,2002427-61-2,ATENCION,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00072,2026-07-16 12:21:38,Y
ASH-QB00073,STYLIZE W-17,Mezcla ,No Aplicable,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00073,2026-07-16 12:21:38,Y
ASH-QB00074,LUBRAGEL MARINE,Mezcla,No Aplicable,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00074,2026-07-16 12:21:38,Y
ASH-QB00075,SENSIDIN PURE,Mezcla,ATENCION,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00075,2026-07-16 12:21:38,Y
ASH-QB00076,EUXYL K900,Mezcla,PELIGRO,1-800-274-5263,2025-10-17 00:00:00,,ASH-QB00076,2026-07-16 12:21:38,Y
ASH-QB00077,EUXYL ECO,,,,2026-03-09 11:15:47,Y,ASH-QB00077,2026-07-16 12:21:38,Y
ASH-QB00078,ANTARON SOJA,56-81-5,No Aplicable,1-800-274-5263,2025-10-17 00:00:00,,ASH-QB00078,2026-07-16 12:21:38,Y
ASH-QB00079,ROSALISS,Mezcla,No Aplicable,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00079,2026-07-16 12:21:38,Y
ASH-QB00080,LUBRAJEL DV,Mezcla ,No Aplicable,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00080,2026-07-16 12:21:38,Y
ASH-QB00081,ALLIANZ OPT PAIL,Mezcla,No Aplicable,1-800-274-5263,2025-10-17 00:00:00,,ASH-QB00081,2026-07-16 12:21:38,Y
ASH-QB00082,PERFECTYL,Mezcla ,No Aplicable,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00082,2026-07-16 12:21:38,Y
ASH-QB00083,COLLAPEPTYL,,,,2026-03-09 11:15:47,Y,ASH-QB00083,2026-07-16 12:21:38,Y
ASH-QB00084,LIFTYL,Mezcla ,No Aplicable,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00084,2026-07-16 12:21:38,Y
ASH-QB00085,AQUAFLEX XL-30,Mezcla,ATENCION,1-800-274-5263,2025-10-21 00:00:00,,ASH-QB00085,2026-07-16 12:21:38,Y
ASH-QB00086,STYLEZE ES-FORZA,Mezcla,No Aplicable,1-800-274-5263,2025-10-28 00:00:00,,ASH-QB00086,2026-07-16 12:21:38,Y
ASH-QB00087,ANTARON ECO,,,,2026-03-09 11:15:47,Y,ASH-QB00087,2026-03-09 11:15:47,Y
ASH-QB00088,BENECEL K100M HPMC,9004-65-3,NO APLICABLE,,2026-03-09 11:15:47,Y,ASH-QB00088,2026-07-16 12:21:38,Y
ASH-QB00089,CERAPHYL 41,93925-36-1,ATENCIÓN,,2026-03-09 11:15:47,Y,ASH-QB00089,2026-07-16 12:21:38,Y
ASH-QB00090,EUXYL K703,Mezcla,PELIGRO,,2026-03-09 11:15:47,Y,ASH-QB00090,2026-07-16 12:21:38,Y
ASH-QB00091,NATRATHIX BIO,,,,2026-03-09 11:15:47,Y,ASH-QB00091,2026-07-16 12:21:38,Y
ASH-QB00092,CERAPHYL 60,Mezcla,NO APLICABLE,,2026-04-09 11:55:25,Y,ASH-QB00092,2026-07-16 12:21:38,Y
ASH-QB00093,GANTREZ AN-139,,None,,2026-04-09 11:55:25,Y,ASH-QB00093,2026-07-16 12:21:38,Y
ASH-QB00094,FIBERHANCE,Mezcla,NO APLICABLE,,2026-04-09 11:55:25,Y,ASH-QB00094,2026-07-16 12:21:38,Y
ASH-QB00095,NATROSOL 250 HHR CS,,None,,2026-05-13 07:49:51,Y,ASH-QB00095,2026-07-16 12:21:38,Y
ASH-QB00096,KLUCEL MF PHARM,,None,,2026-06-12 12:20:34,Y,ASH-QB00096,2026-07-16 12:21:38,Y
ASH-QB00097,GERMACCOUNT,,None,,2026-07-09 15:42:47,Y,ASH-QB00097,2026-07-16 12:21:38,Y
ASH-QB00098,AQUASTYLE 300N,,None,,2026-07-10 18:18:33,Y,ASH-QB00098,2026-07-16 12:21:38,Y
BSF-QB00001,BUTONAL NX 4190,No Aplicable,PELIGRO,01 800 002 1400,2025-10-28 00:00:00,,BSF-QB00001,2026-07-16 12:21:38,Y
BSF-QB00002,BUTONAL NX4190 (TOTES),,,,2026-03-09 11:15:47,Y,BSF-QB00002,2026-07-16 12:21:38,Y
IFF-QB00001,BOTANIKA,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00001,2026-07-16 12:21:38,Y
IFF-QB00002,CHERRY BERRY 921,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00002,2026-07-16 12:21:38,Y
IFF-QB00003,CITRIC TWIST 592,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00003,2026-07-16 12:21:38,Y
IFF-QB00004,CITRUS BLEND 144 MOD,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00004,2026-07-16 12:21:38,Y
IFF-QB00005,CITRUS FRESH 140,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00005,2026-07-16 12:21:38,Y
IFF-QB00006,CITRUS SPARKLE 831 S/P,Compuestos de Perfumeria,,,2026-03-09 11:15:47,Y,IFF-QB00006,2026-07-16 12:21:38,Y
IFF-QB00007,DSM 1024 LAVANDA,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00007,2026-07-16 12:21:38,Y
IFF-QB00008,DSM 1034 MAR FRESCO,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00008,2026-07-16 12:21:38,Y
IFF-QB00009,DSM 1068 EUCALIPTO,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00009,2026-07-16 12:21:38,Y
IFF-QB00010,FLORAL PICCOLO 727,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00010,2026-07-16 12:21:38,Y
IFF-QB00011,FLORAL 001-E MOD,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00011,2026-07-16 12:21:38,Y
IFF-QB00012,FLORAL 841,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00012,2026-07-16 12:21:38,Y
IFF-QB00013,FLORAL P 0830,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00013,2026-07-16 12:21:38,Y
IFF-QB00014,FRUITY MIX 327,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00014,2026-07-16 12:21:38,Y
IFF-QB00015,GINGER ESSCENCE 375,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-17 00:00:00,,IFF-QB00015,2026-07-16 12:21:38,Y
IFF-QB00016,JASMIN STRAWBERRY 120,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-17 00:00:00,,IFF-QB00016,2026-07-16 12:21:38,Y
IFF-QB00017,JASMINE GREEN 263,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00017,2026-07-16 12:21:38,Y
IFF-QB00018,LAVANDA 347,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00018,2026-07-16 12:21:38,Y
IFF-QB00019,LAVENDER SKY 099 MOD,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00019,2026-07-16 12:21:38,Y
IFF-QB00020,LAVENDER TOUCH 830,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00020,2026-07-16 12:21:38,Y
IFF-QB00021,LEMON 926,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00021,2026-07-16 12:21:38,Y
IFF-QB00022,LIME 146,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00022,2026-07-16 12:21:38,Y
IFF-QB00023,LIME 223,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00023,2026-07-16 12:21:38,Y
IFF-QB00024,LIMON 990,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00024,2026-07-16 12:21:38,Y
IFF-QB00025,MARINE LOVE 818,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00025,2026-07-16 12:21:38,Y
IFF-QB00026,NARANJA 336,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00026,2026-07-16 12:21:38,Y
IFF-QB00027,NEVERLAND 700,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00027,2026-07-16 12:21:38,Y
IFF-QB00028,PRECIOUS CARE 828 S/P,Compuestos de Perfumeria,,,2026-03-09 11:15:47,Y,IFF-QB00028,2026-07-16 12:21:38,Y
IFF-QB00029,RUPERT 933 S/P,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00029,2026-07-16 12:21:38,Y
IFF-QB00030,SEA FRESH 652,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00030,2026-07-16 12:21:38,Y
IFF-QB00031,SEA FRESH 704,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00031,2026-07-16 12:21:38,Y
IFF-QB00032,SEA FRESH 820 MARINE 667-W,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00032,2026-07-16 12:21:38,Y
IFF-QB00033,SER 1002 PINO,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00033,2026-07-16 12:21:38,Y
IFF-QB00034,SO FRESH,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-17 00:00:00,,IFF-QB00034,2026-07-16 12:21:38,Y
IFF-QB00035,WOOD WICK 122,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-17 00:00:00,,IFF-QB00035,2026-07-16 12:21:38,Y
IFF-QB00036,MANGOSTEEN MELODY,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00036,2026-07-16 12:21:38,Y
IFF-QB00037,BLUE COTTON 824,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00037,2026-07-16 12:21:38,Y
IFF-QB00038,BLUE SKY 270,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00038,2026-07-16 12:21:38,Y
IFF-QB00039,BOSS 86,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00039,2026-07-16 12:21:38,Y
IFF-QB00040,CATERPILLAR 054,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00040,2026-07-16 12:21:38,Y
IFF-QB00041,CELESTIAL DREAMS 958,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00041,2026-07-16 12:21:38,Y
IFF-QB00042,CLEAR WHITE 709 MOD 1,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00042,2026-07-16 12:21:38,Y
IFF-QB00043,COCONUT DELICE 733,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00043,2026-07-16 12:21:38,Y
IFF-QB00044,DSM 1007 TERSO BEBE,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00044,2026-07-16 12:21:38,Y
IFF-QB00045,DSM 1020 EXIT PRADE,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00045,2026-07-16 12:21:38,Y
IFF-QB00046,DURAMAX 640,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00046,2026-07-16 12:21:38,Y
IFF-QB00047,ELEGANT 957 ELEGANCY,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00047,2026-07-16 12:21:38,Y
IFF-QB00048,FLORAL CREAMY 275,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-17 00:00:00,,IFF-QB00048,2026-07-16 12:21:38,Y
IFF-QB00049,FLORAL ROSE 001-B,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00049,2026-07-16 12:21:38,Y
IFF-QB00050,FLORAL ROSS FS 6596 MOD,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00050,2026-07-16 12:21:38,Y
IFF-QB00051,FOUGERE FRESH 003-H,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00051,2026-07-16 12:21:38,Y
IFF-QB00052,FREEDOM 639,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00052,2026-07-16 12:21:38,Y
IFF-QB00053,GLAM 359 GLAMUR,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00053,2026-07-16 12:21:38,Y
IFF-QB00054,GREEN SENSE 842,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00054,2026-07-16 12:21:38,Y
IFF-QB00055,HAPPY 360,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00055,2026-07-16 12:21:38,Y
IFF-QB00056,MAGIC DELIGHT 759,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00056,2026-07-16 12:21:38,Y
IFF-QB00057,MAJESTIC BLUE 935,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00057,2026-07-16 12:21:38,Y
IFF-QB00058,PURPLE MYSTERY,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00058,2026-07-16 12:21:38,Y
IFF-QB00059,QUIM 1074 FS BLUE,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00059,2026-07-16 12:21:38,Y
IFF-QB00060,QUIM 1075 FSE F,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00060,2026-07-16 12:21:38,Y
IFF-QB00061,QUIM 1147 FS,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00061,2026-07-16 12:21:38,Y
IFF-QB00062,SIMPLY BLUE 607,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00062,2026-07-16 12:21:38,Y
IFF-QB00063,SUAVE PRIMAVERA 958,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00063,2026-07-16 12:21:38,Y
IFF-QB00064,SUEÑOS DE ALGODON 707,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00064,2026-07-16 12:21:38,Y
IFF-QB00065,SUNSENSATION S/P,Compuestos de Perfumeria,,,2026-03-09 11:15:47,Y,IFF-QB00065,2026-03-09 11:15:47,Y
IFF-QB00066,TUBEROSE 946,Compuestos de Perfumeria,ATENCIÓN,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00066,2026-07-16 12:21:38,Y
IFF-QB00067,VCA BLUE 629 FLOR DE LUNA,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00067,2026-07-16 12:21:38,Y
IFF-QB00068,VCB BLUE 231,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00068,2026-07-16 12:21:38,Y
IFF-QB00069,WONDERFUL LADY 195,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-17 00:00:00,,IFF-QB00069,2026-07-16 12:21:38,Y
IFF-QB00070,SUNSENSATION,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-17 00:00:00,,IFF-QB00070,2026-07-16 12:21:38,Y
IFF-QB00071,SOFT BABY 611,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00071,2026-07-16 12:21:38,Y
IFF-QB00072,APPLE 930,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00072,2026-07-16 12:21:38,Y
IFF-QB00073,BAMBOO BOO 664,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00073,2026-07-16 12:21:38,Y
IFF-QB00074,BELL CINNAMOND 575 FV,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00074,2026-07-16 12:21:38,Y
IFF-QB00075,BOSQUE 904-A,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00075,2026-07-16 12:21:38,Y
IFF-QB00076,BOSS 3117 NATURAL COCONUT,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00076,2026-07-16 12:21:38,Y
IFF-QB00077,BOSS 3156 TALK,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00077,2026-07-16 12:21:38,Y
IFF-QB00078,CEDARLOVE 443,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-17 00:00:00,,IFF-QB00078,2026-07-16 12:21:38,Y
IFF-QB00079,CHA 251,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00079,2026-07-16 12:21:38,Y
IFF-QB00080,CHAN 001-C MOD 1,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00080,2026-07-16 12:21:38,Y
IFF-QB00081,CHERRY 697 MOD 1,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00081,2026-07-16 12:21:38,Y
IFF-QB00082,CHIRSTMAS GINGERAPPLE 712 FV,Compuestos de Perfumeria,-,-,PENDIENTE,SOLICITAR HDS IFF,IFF-QB00082,2026-07-16 12:21:38,Y
IFF-QB00083,CHRISTMAS VELAQUIM 53 MOD VAINILLA,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00083,2026-07-16 12:21:38,Y
IFF-QB00084,CHOCOLAT MOD,Compuestos de Perfumeria,-,-,PENDIENTE,SOLICITAR HDS IFF,IFF-QB00084,2026-07-16 12:21:38,Y
IFF-QB00085,CLASSIC FLORAL 535,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00085,2026-07-16 12:21:38,Y
IFF-QB00086,CLEANWOOD 860,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-17 00:00:00,,IFF-QB00086,2026-07-16 12:21:38,Y
IFF-QB00087,COCO 120-A,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00087,2026-07-16 12:21:38,Y
IFF-QB00088,DRAK BLACK 558 MOD 1,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00088,2026-07-16 12:21:38,Y
IFF-QB00089,ETERN 0021,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00089,2026-07-16 12:21:38,Y
IFF-QB00090,FLORAL HOME 413,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00090,2026-07-16 12:21:38,Y
IFF-QB00091,FOUGERE 087 DRAKKAR,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00091,2026-07-16 12:21:38,Y
IFF-QB00092,FOUGERE 959-A DRAKKAR,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00092,2026-07-16 12:21:38,Y
IFF-QB00093,FRESA 80,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00093,2026-07-16 12:21:38,Y
IFF-QB00094,GREEN TEA & CHAI 202,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00094,2026-07-16 12:21:38,Y
IFF-QB00095,HERBAL 550,Compuestos de Perfumeria,PELIGRO,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00095,2026-07-16 12:21:38,Y
IFF-QB00096,LIQUID FEEL 382,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00096,2026-07-16 12:21:38,Y
IFF-QB00097,LOVELY POSSION 504,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00097,2026-07-16 12:21:38,Y
IFF-QB00098,MAGIC COFFEE M1,Compuestos de Perfumeria,,,2026-03-09 11:15:47,Y,IFF-QB00098,2026-07-16 12:21:38,Y
IFF-QB00099,MC QUEEN 557,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-16 00:00:00,,IFF-QB00099,2026-07-16 12:21:38,Y
IFF-QB00100,MIRACLE 554,Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-17 00:00:00,,IFF-QB00100,2026-07-16 12:21:38,Y
IFF-QB00101,MNO-015G (CAR. HERR.),Compuestos de Perfumeria,ATENCION,01 800 002 1400,2025-10-14 00:00:00,,IFF-QB00101,2026-07-16 12:21:38,Y
